customer_id,signup_date,country,age,acquisition_channel
C101720,2023-03-04,United States,26.0,Paid Social
C101721,2024-06-03,Germany,67.0,Paid Social
C101722,2024-04-01,United Kingdom,42.0,Paid Social
C101723,2024-05-26,Spain,35.0,Organic Search
C101724,2024-01-09,United States,22.0,Paid Social
C101725,2024-07-02,France,56.0,Paid Social
C101726,2024-10-26,Germany,,Organic Search
C101727,2024-02-03,Germany,44.0,Paid Social
C101728,2023-11-08,Germany,64.0,Direct
C101729,2023-03-15,France,36.0,Email
C101730,2024-06-29,USA,49.0,Direct
C101731,2024-09-24,United Kingdom,34.0,Email
C101732,2024-05-04,United Kingdom,51.0,Paid Search
C101733,2024-08-28,USA,25.0,Direct
C101734,2024-08-25,United Kingdom,45.0,Organic Search
C101735,2024-07-12,United Kingdom,49.0,Paid Search
C101736,2023-12-19,United Kingdom,49.0,Organic Search
C101737,2023-03-11,United States,43.0,Email
C101738,2023-01-03,United Kingdom,54.0,Direct
C101739,2023-05-24,USA,47.0,Paid Social
C101740,2023-10-29,France,34.0,Email
C101741,2024-06-04,France,30.0,Paid Social
C101742,2023-11-16,united kingdom,54.0,Organic Search
C101743,2023-01-17,United States,,Organic Search
C101744,2023-05-28,United States,60.0,Organic Search
C101745,2024-11-16,United States,54.0,Organic Search
C101746,2024-11-22,Germany,,Referral
C101747,2023-09-22,United Kingdom,69.0,Email
C101748,2024-07-17,Ireland,46.0,Email
C101749,2024-05-18,United Kingdom,24.0,Referral
C101750,2024-10-13,France,54.0,Organic Search
C101751,2024-09-13,USA,53.0,Paid Social
C101752,2024-03-16,United Kingdom,33.0,Direct
C101753,2023-10-04,Germany,66.0,Paid Search
C101754,2024-03-14,United Kingdom,67.0,Paid Social
C101755,2023-08-12,Germany,36.0,Organic Search
C101756,2023-09-01,USA,45.0,Direct
C101757,2024-03-02,United Kingdom,29.0,Paid Search
C101758,2024-02-04,United Kingdom,28.0,Paid Social
C101759,2024-02-11,Germany,,Organic Search
C101760,2023-09-27,united kingdom,38.0,Organic Search
C101761,2023-10-14,France,33.0,Email
C101762,2023-01-08,Germany,26.0,Paid Search
C101763,2024-02-26,Germany,43.0,Referral
C101764,2024-02-08,United Kingdom,53.0,Paid Social
C101765,2024-10-16,Germany,36.0,Referral
C101766,2023-12-19,Spain,48.0,Direct
C101767,2023-11-24,United Kingdom,33.0,Email
C101768,2023-02-17,united kingdom,58.0,Direct
C101769,2023-05-18,United Kingdom,54.0,Paid Social
C101770,2023-08-25,United States,72.0,Paid Social
C101771,2023-09-22,Germany,21.0,Email
C101772,2023-09-11,United States,66.0,Email
C101773,2023-10-03,United States,37.0,Paid Search
C101774,2024-06-22,united kingdom,21.0,Email
C101775,2023-04-02,United Kingdom,57.0,Paid Social
C101776,2023-08-21,United Kingdom,27.0,Paid Social
C101777,2023-04-25,France,28.0,Email
C101778,2023-08-04,USA,73.0,Paid Social
C101779,2024-04-24,UK,30.0,Direct
C101780,2023-02-02,France,49.0,Paid Social
C101781,2023-08-26,United Kingdom,29.0,Paid Social
C101782,2023-01-17,United Kingdom,25.0,Referral
C101783,2024-10-30,United Kingdom,18.0,Organic Search
C101784,2024-05-24,Ireland,18.0,Referral
C101785,2023-06-20,Germany,45.0,Email
C101786,2023-05-19,USA,42.0,Email
C101787,2023-03-11,United Kingdom,20.0,Direct
C101788,2023-11-28,United Kingdom,37.0,Direct
C101789,2024-06-11,Germany,33.0,Direct
C101790,2024-02-13,UK,50.0,Paid Social
C101791,2024-09-08,Spain,,Paid Social
C101792,2023-08-29,Germany,57.0,Direct
C101793,2023-07-14,United States,70.0,Email
C101794,2023-12-01,Germany,28.0,Referral
C101795,2023-05-22,Ireland,,Email
C101796,2024-11-13,United States,60.0,Direct
C101797,2023-05-11,Germany,35.0,Organic Search
C101798,2023-12-02,Spain,66.0,Email
C101799,2024-01-01,United Kingdom,44.0,Organic Search
C101800,2023-02-09,France,29.0,Paid Social
C101801,2023-11-24,United Kingdom,66.0,Referral
C101802,2023-11-15,Germany,49.0,Email
C101803,2023-07-01,France,63.0,Paid Social
C101804,2023-03-31,USA,43.0,Paid Search
C101805,2023-02-01,United States,25.0,Direct
C101806,2023-01-07,USA,56.0,Email
C101807,2023-12-04,United Kingdom,25.0,Paid Search
C101808,2023-03-04,United Kingdom,55.0,Paid Social
C101809,2024-11-02,United Kingdom,41.0,Direct
C101810,2023-06-21,USA,63.0,Organic Search
C101811,2024-04-01,United States,67.0,Paid Social
C101812,2024-04-16,United Kingdom,41.0,Paid Social
C101813,2023-12-13,France,68.0,Organic Search
C101814,2024-09-10,UK,24.0,Email
C101815,2023-03-19,United States,24.0,Organic Search
C101816,2023-06-13,United States,74.0,Referral
C101817,2023-06-26,United Kingdom,50.0,Organic Search
C101818,2023-04-05,Germany,43.0,Organic Search
C101819,2023-07-26,United States,26.0,Paid Search
C101820,2023-08-07,United Kingdom,34.0,Referral
C101821,2024-06-19,Ireland,57.0,Paid Search
C101822,2023-07-31,France,64.0,Email
C101823,2024-09-05,Germany,70.0,Organic Search
C101824,2024-06-24,France,41.0,Email
C101825,2024-09-23,Spain,43.0,Email
C101826,2023-03-15,UK,27.0,Organic Search
C101827,2024-11-20,USA,22.0,Paid Search
C101828,2024-03-05,USA,42.0,Referral
C101829,2024-11-18,United Kingdom,51.0,Direct
C101830,2023-09-06,United Kingdom,23.0,Email
C101831,2024-10-29,United Kingdom,41.0,Referral
C101832,2024-02-17,Germany,54.0,Paid Social
C101833,2023-02-20,France,64.0,Paid Search
C101834,2023-10-15,Germany,71.0,Paid Social
C101835,2023-04-07,united kingdom,37.0,Organic Search
C101836,2024-10-20,United Kingdom,40.0,Organic Search
C101837,2023-08-02,United States,67.0,Referral
C101838,2023-06-05,United States,57.0,Paid Search
C101839,2024-01-23,Spain,33.0,Paid Search
C101840,2023-10-25,France,57.0,Direct
C101841,2023-03-09,Spain,26.0,Paid Search
C101842,2024-07-25,France,43.0,Direct
C101843,2024-08-15,Ireland,35.0,Paid Social
C101844,2024-06-04,United States,74.0,Referral
C101845,2024-03-07,United Kingdom,19.0,Organic Search
C101846,2023-10-09,United Kingdom,66.0,Organic Search
C101847,2024-01-15,United States,34.0,Paid Social
C101848,2023-12-31,United Kingdom,20.0,Organic Search
C101849,2023-04-26,United Kingdom,55.0,Paid Search
C101850,2023-02-27,Spain,56.0,Paid Search
C101851,2023-06-27,United Kingdom,26.0,Paid Social
C101852,2023-11-15,Spain,20.0,Direct
C101853,2023-04-23,Germany,24.0,Paid Social
C101854,2023-03-16,Germany,41.0,Organic Search
C101855,2024-08-19,Germany,25.0,Paid Social
C101856,2023-09-20,UK,58.0,Organic Search
C101857,2024-02-13,Germany,22.0,Paid Social
C101858,2024-01-02,United Kingdom,62.0,Organic Search
C101859,2024-05-29,Spain,67.0,Organic Search
C101860,2024-06-01,united kingdom,58.0,Organic Search
C101861,2023-07-27,United Kingdom,71.0,Paid Search
C101862,2024-08-16,Germany,71.0,Organic Search
C101863,2023-09-17,Germany,20.0,Paid Social
C101864,2024-08-07,United States,37.0,Email
C101865,2023-10-11,Germany,61.0,Paid Social
C101866,2023-03-19,United Kingdom,37.0,Email
C101867,2024-06-16,Germany,60.0,Organic Search
C101868,2023-01-22,United Kingdom,62.0,Referral
C101869,2024-06-24,United Kingdom,74.0,Email
C101870,2023-01-31,United Kingdom,,Referral
C101871,2023-05-25,UK,37.0,Email
C101872,2024-02-27,UK,19.0,Paid Social
C101873,2024-10-21,United States,34.0,Paid Social
C101874,2023-10-13,United Kingdom,33.0,Organic Search
C101875,2023-03-26,United Kingdom,43.0,Email
C101876,2023-06-13,United States,42.0,Organic Search
C101877,2024-09-19,United Kingdom,66.0,Paid Social
C101878,2024-05-23,Germany,,Referral
C101879,2023-03-12,Spain,59.0,Organic Search
C101880,2023-09-27,United States,18.0,Organic Search
C101881,2023-07-05,Spain,44.0,Referral
C101882,2023-05-05,United Kingdom,59.0,Paid Social
C101883,2024-08-15,United Kingdom,31.0,Direct
C101884,2024-03-08,Germany,42.0,Paid Search
C101885,2023-05-06,Germany,59.0,Paid Search
C101886,2024-03-31,France,63.0,Paid Social
C101887,2023-10-17,United Kingdom,66.0,Paid Social
C101888,2023-02-13,Germany,42.0,Referral
C101889,2023-11-11,UK,40.0,Referral
C101890,2023-05-10,united kingdom,39.0,Referral
C101891,2023-06-21,United Kingdom,56.0,Paid Social
C101892,2024-09-07,Ireland,41.0,Organic Search
C101893,2024-05-12,United Kingdom,40.0,Organic Search
C101894,2023-04-04,France,27.0,Organic Search
C101895,2024-08-18,Germany,45.0,Organic Search
C101896,2024-02-07,Germany,31.0,Paid Search
C101897,2024-09-04,Germany,47.0,Organic Search
C101898,2024-06-06,France,68.0,Referral
C101899,2023-08-26,United Kingdom,,Paid Search
C101900,2024-01-10,United Kingdom,45.0,Paid Social
C101901,2024-01-07,USA,73.0,Email
C101902,2024-05-18,UK,73.0,Referral
C101903,2023-06-23,United Kingdom,43.0,Paid Social
C101904,2023-08-22,United Kingdom,61.0,Email
C101905,2023-06-21,UK,37.0,Direct
C101906,2023-07-27,United Kingdom,68.0,Direct
C101907,2023-04-23,United Kingdom,39.0,Direct
C101908,2023-01-26,Spain,32.0,Paid Search
C101909,2024-10-20,united kingdom,25.0,Paid Social
C101910,2023-02-22,Ireland,66.0,Direct
C101911,2024-09-13,Ireland,34.0,Referral
C101912,2023-01-03,United Kingdom,64.0,Referral
C101913,2024-06-28,Germany,22.0,Direct
C101914,2023-08-18,USA,46.0,Direct
C101915,2023-12-29,Germany,42.0,Paid Search
C101916,2023-07-17,United Kingdom,43.0,Paid Social
C101917,2023-12-10,United Kingdom,27.0,Referral
C101918,2023-11-13,United Kingdom,22.0,Paid Social
C101919,2024-01-06,USA,37.0,Email
C101920,2023-10-03,Ireland,44.0,Direct
C101921,2024-01-11,Germany,63.0,Direct
C101922,2024-07-31,Germany,44.0,Paid Social
C101923,2023-11-01,Ireland,32.0,Email
C101924,2023-09-10,Germany,32.0,Paid Social
C101925,2023-04-03,United Kingdom,52.0,Organic Search
C101926,2023-09-09,France,42.0,Paid Social
C101927,2023-03-29,UK,69.0,Paid Search
C101928,2023-05-08,United Kingdom,43.0,Paid Social
C101929,2024-10-28,United States,50.0,Paid Search
C101930,2023-03-04,Spain,21.0,Organic Search
C101931,2023-12-04,United Kingdom,29.0,Direct
C101932,2024-08-07,United States,66.0,Email
C101933,2024-10-29,United Kingdom,37.0,Referral
C101934,2023-04-13,United Kingdom,41.0,Referral
C101935,2023-04-25,United Kingdom,51.0,Direct
C101936,2023-09-18,Germany,21.0,Paid Search
C101937,2024-01-24,France,46.0,Email
C101938,2024-11-02,United Kingdom,37.0,Organic Search
C101939,2023-05-26,united kingdom,26.0,Paid Social
C101940,2023-04-26,United Kingdom,41.0,Direct
C101941,2023-06-27,United Kingdom,43.0,Email
C101942,2024-09-04,United States,28.0,Email
C101943,2023-01-22,Germany,48.0,Email
C101944,2023-09-24,Germany,60.0,Paid Social
C101945,2023-03-25,United States,33.0,Direct
C101946,2023-04-20,United States,73.0,Direct
C101947,2024-10-03,United Kingdom,52.0,Direct
C101948,2023-01-02,United Kingdom,62.0,Direct
C101949,2023-08-14,Spain,21.0,Paid Search
C101950,2024-10-02,Germany,61.0,Email
C101951,2024-03-01,Spain,37.0,Paid Search
C101952,2023-02-20,Spain,58.0,Organic Search
C101953,2023-11-22,Germany,63.0,Referral
C101954,2024-11-10,Spain,32.0,Direct
C101955,2023-10-08,United States,32.0,Email
C101956,2024-01-06,United Kingdom,21.0,Paid Social
C101957,2024-01-08,United Kingdom,52.0,Email
C101958,2024-04-07,United Kingdom,62.0,Paid Social
C101959,2023-05-12,United Kingdom,41.0,Paid Search
C101960,2024-08-10,UK,27.0,Paid Social
C101961,2024-11-23,Germany,36.0,Organic Search
C101962,2023-04-10,France,40.0,Email
C101963,2024-07-26,USA,70.0,Paid Social
C101964,2024-07-25,United Kingdom,25.0,Organic Search
C101965,2024-06-03,Germany,37.0,Email
C101966,2023-09-17,UK,54.0,Email
C101967,2023-11-25,United Kingdom,31.0,Organic Search
C101968,2024-08-10,united kingdom,68.0,Email
C101969,2023-04-18,UK,69.0,Email
C101970,2024-08-03,United Kingdom,39.0,Direct
C101971,2024-10-06,France,60.0,Paid Social
C101972,2024-04-22,Germany,61.0,Organic Search
C101973,2023-08-27,Germany,56.0,Paid Search
C101974,2024-01-27,United Kingdom,28.0,Email
C101975,2023-02-05,France,20.0,Organic Search
C101976,2024-10-14,Germany,37.0,Direct
C101977,2023-08-28,United Kingdom,25.0,Organic Search
C101978,2023-02-09,Germany,34.0,Direct
C101979,2024-07-10,United States,54.0,Direct
C101980,2024-04-05,United States,51.0,Paid Search
C101981,2024-03-11,United Kingdom,29.0,Paid Search
C101982,2023-02-07,United States,19.0,Paid Social
C101983,2024-06-09,United Kingdom,30.0,Direct
C101984,2024-03-22,United Kingdom,43.0,Paid Social
C101985,2024-07-09,United Kingdom,62.0,Referral
C101986,2024-08-02,Spain,38.0,Email
C101987,2023-05-29,united kingdom,34.0,Organic Search
C101988,2023-05-28,UK,49.0,Organic Search
C101989,2024-10-08,united kingdom,22.0,Organic Search
C101990,2024-01-07,France,30.0,Organic Search
C101991,2023-11-03,United States,20.0,Paid Social
C101992,2023-07-21,Spain,47.0,Paid Search
C101993,2024-03-23,united kingdom,43.0,Email
C101994,2024-06-11,United Kingdom,51.0,Direct
C101995,2023-01-02,United States,53.0,Direct
C101996,2024-01-22,UK,40.0,Direct
C101997,2024-11-26,France,67.0,Paid Social
C101998,2023-07-16,France,70.0,Paid Search
C101999,2023-07-16,United States,24.0,Direct
C102000,2024-09-06,Ireland,70.0,Direct
C102001,2023-02-13,United States,29.0,Paid Search
C102002,2023-10-06,United Kingdom,32.0,Email
C102003,2023-11-17,United States,48.0,Email
C102004,2024-07-12,United Kingdom,19.0,Paid Search
C102005,2023-04-01,France,38.0,Email
C102006,2023-10-31,United Kingdom,29.0,Direct
C102007,2023-04-17,united kingdom,45.0,Organic Search
C102008,2024-07-05,United States,64.0,Organic Search
C102009,2024-03-18,United Kingdom,70.0,Email
C102010,2023-12-14,United Kingdom,30.0,Organic Search
C102011,2023-10-03,Germany,49.0,Paid Search
C102012,2023-04-18,United Kingdom,45.0,Organic Search
C102013,2024-10-07,United States,41.0,Direct
C102014,2024-03-29,UK,54.0,Organic Search
C102015,2023-08-12,United Kingdom,74.0,Paid Search
C102016,2023-10-17,United Kingdom,41.0,Paid Social
C102017,2024-05-23,Germany,21.0,Organic Search
C102018,2024-05-18,Spain,70.0,Organic Search
C102019,2023-11-19,United Kingdom,71.0,Email
C102020,2023-08-01,Spain,,Paid Search
C102021,2024-04-06,USA,46.0,Paid Search
C102022,2024-04-05,Germany,67.0,Paid Social
C102023,2024-02-24,Germany,46.0,Email
C102024,2023-02-20,Germany,45.0,Organic Search
C102025,2023-11-27,France,70.0,Email
C102026,2024-03-05,United States,65.0,Email
C102027,2024-10-27,United States,46.0,Paid Social
C102028,2024-01-03,united kingdom,27.0,Referral
C102029,2023-08-28,United Kingdom,42.0,Paid Search
C102030,2024-01-25,Germany,56.0,Organic Search
C102031,2023-05-05,United Kingdom,33.0,Organic Search
C102032,2023-03-05,United Kingdom,,Organic Search
C102033,2024-04-19,United Kingdom,55.0,Organic Search
C102034,2024-11-21,United Kingdom,22.0,Organic Search
C102035,2024-08-15,Germany,50.0,Referral
C102036,2024-02-13,USA,60.0,Organic Search
C102037,2023-01-29,United States,30.0,Direct
C102038,2024-11-22,United Kingdom,49.0,Paid Search
C102039,2023-11-11,United States,58.0,Paid Search
C102040,2023-07-22,UK,20.0,Referral
C102041,2024-09-16,Germany,54.0,Organic Search
C102042,2024-06-06,United States,32.0,Organic Search
C102043,2024-06-08,United States,40.0,Organic Search
C102044,2023-07-14,United States,54.0,Paid Search
C102045,2024-11-25,Ireland,18.0,Paid Search
C102046,2023-11-14,Germany,18.0,Paid Social
C102047,2024-01-07,United States,43.0,Paid Social
C102048,2024-06-09,United States,72.0,Email
C102049,2024-04-06,United Kingdom,18.0,Paid Social
C102050,2023-05-01,Spain,62.0,Paid Search
C102051,2023-07-31,united kingdom,22.0,Organic Search
C102052,2023-09-10,United Kingdom,45.0,Paid Social
C102053,2024-10-25,Ireland,42.0,Paid Social
C102054,2024-05-15,Germany,44.0,Organic Search
C102055,2023-09-14,United Kingdom,22.0,Paid Social
C102056,2024-05-29,United Kingdom,60.0,Paid Search
C102057,2024-05-31,United Kingdom,33.0,Organic Search
C102058,2023-10-03,USA,61.0,Email
C102059,2023-10-10,United Kingdom,55.0,Paid Social
C102060,2024-09-18,Spain,49.0,Organic Search
C102061,2024-01-29,Spain,35.0,Organic Search
C102062,2023-04-15,United States,55.0,Paid Social
C102063,2024-05-18,USA,74.0,Organic Search
C102064,2024-02-17,united kingdom,70.0,Paid Social
C102065,2023-12-23,United Kingdom,70.0,Direct
C102066,2024-05-22,Germany,30.0,Direct
C102067,2024-09-26,United Kingdom,51.0,Paid Search
C102068,2023-08-20,United Kingdom,40.0,Paid Social
C102069,2023-10-21,united kingdom,73.0,Direct
C102070,2023-05-13,United Kingdom,72.0,Referral
C102071,2024-03-28,United States,67.0,Organic Search
C102072,2023-10-09,Germany,27.0,Paid Social
C102073,2023-08-28,France,36.0,Email
C102074,2024-05-02,USA,58.0,Direct
C102075,2023-10-13,France,60.0,Email
C102076,2023-11-22,United States,37.0,Organic Search
C102077,2023-11-05,France,25.0,Paid Search
C102078,2023-06-30,United States,25.0,Organic Search
C102079,2023-03-30,United Kingdom,57.0,Paid Search
C102080,2024-08-02,Spain,43.0,Direct
C102081,2023-03-06,United Kingdom,45.0,Direct
C102082,2023-08-16,United Kingdom,64.0,Direct
C102083,2024-04-12,United Kingdom,18.0,Organic Search
C102084,2023-04-02,UK,61.0,Referral
C102085,2024-04-03,UK,33.0,Direct
C102086,2024-05-28,United States,71.0,Direct
C102087,2024-04-09,France,72.0,Paid Social
C102088,2023-08-02,united kingdom,46.0,Organic Search
C102089,2023-01-14,United States,36.0,Paid Social
C102090,2024-09-13,UK,31.0,Email
C102091,2023-08-17,France,28.0,Email
C102092,2024-07-17,United Kingdom,74.0,Direct
C102093,2023-05-19,United Kingdom,28.0,Direct
C102094,2023-04-24,United States,43.0,Referral
C102095,2024-06-28,Germany,45.0,Paid Social
C102096,2024-10-19,France,56.0,Email
C102097,2024-08-25,USA,66.0,Paid Social
C102098,2024-06-09,Germany,49.0,Organic Search
C102099,2023-06-22,United States,61.0,Organic Search
C102100,2024-10-01,United Kingdom,50.0,Paid Social
C102101,2024-04-12,United Kingdom,,Paid Social
C102102,2023-05-01,United Kingdom,26.0,Email
C102103,2023-04-01,united kingdom,29.0,Organic Search
C102104,2024-09-01,United States,42.0,Paid Social
C102105,2023-07-12,UK,20.0,Organic Search
C102106,2024-06-20,United States,36.0,Referral
C102107,2023-04-08,United States,44.0,Email
C102108,2023-07-16,Germany,44.0,Paid Social
C102109,2023-07-18,Germany,64.0,Organic Search
C102110,2023-07-16,united kingdom,73.0,Paid Search
C102111,2024-04-17,UK,59.0,Email
C102112,2024-10-02,USA,22.0,Referral
C102113,2024-09-29,USA,41.0,Email
C102114,2024-06-03,united kingdom,59.0,Direct
C102115,2023-05-22,UK,51.0,Paid Search
C102116,2024-11-03,Germany,44.0,Paid Social
C102117,2024-01-15,Germany,42.0,Referral
C102118,2024-01-18,United Kingdom,41.0,Organic Search
C102119,2024-05-05,United States,51.0,Referral
C102120,2024-06-22,France,28.0,Paid Social
C102121,2024-10-29,United Kingdom,47.0,Organic Search
C102122,2024-02-12,France,29.0,Paid Search
C102123,2024-03-03,United Kingdom,56.0,Paid Search
C102124,2024-06-05,United States,67.0,Paid Social
C102125,2023-06-28,United States,46.0,Paid Search
C102126,2023-08-04,United Kingdom,40.0,Paid Social
C102127,2024-03-13,Spain,71.0,Email
C102128,2023-02-14,United States,55.0,Paid Search
C102129,2023-08-13,Spain,42.0,Paid Social
C102130,2024-05-17,united kingdom,19.0,Email
C102131,2024-11-14,France,18.0,Referral
C102132,2023-12-30,Spain,30.0,Organic Search
C102133,2023-10-07,United States,,Paid Social
C102134,2023-11-05,United Kingdom,59.0,Paid Social
C102135,2024-04-24,Germany,46.0,Referral
C102136,2024-01-17,United States,74.0,Organic Search
C102137,2023-01-17,Spain,48.0,Organic Search
C102138,2024-01-13,United States,69.0,Direct
C102139,2023-10-08,United Kingdom,49.0,Organic Search
C102140,2024-05-05,United Kingdom,38.0,Paid Social
C102141,2024-09-04,Germany,58.0,Direct
C102142,2024-11-04,Ireland,,Direct
C102143,2024-03-03,United Kingdom,33.0,Organic Search
C102144,2023-09-11,Germany,44.0,Paid Search
C102145,2023-11-07,Spain,55.0,Direct
C102146,2023-05-04,United Kingdom,39.0,Paid Social
C102147,2024-10-17,United Kingdom,58.0,Direct
C102148,2024-08-16,Germany,73.0,Direct
C102149,2024-08-20,Germany,41.0,Referral
C102150,2023-08-18,United Kingdom,34.0,Email
C102151,2023-08-14,France,40.0,Direct
C102152,2024-08-22,United States,65.0,Paid Search
C102153,2024-01-17,Spain,28.0,Email
C102154,2024-05-08,France,73.0,Direct
C102155,2023-12-09,France,41.0,Direct
C102156,2023-11-06,United States,65.0,Paid Search
C102157,2024-03-18,United Kingdom,62.0,Paid Search
C102158,2024-07-23,United States,62.0,Organic Search
C102159,2023-08-22,United Kingdom,69.0,Organic Search
C102160,2024-07-20,Germany,28.0,Email
C102161,2023-06-20,United Kingdom,51.0,Paid Social
C102162,2023-10-09,United States,23.0,Email
C102163,2024-09-30,United Kingdom,35.0,Direct
C102164,2024-10-30,united kingdom,20.0,Paid Search
C102165,2024-10-08,United Kingdom,56.0,Paid Social
C102166,2023-08-10,USA,52.0,Direct
C102167,2024-08-13,France,60.0,Organic Search
C102168,2024-10-17,United Kingdom,28.0,Email
C102169,2024-11-15,France,36.0,Organic Search
C102170,2023-01-15,France,56.0,Email
C102171,2024-06-05,UK,65.0,Email
C102172,2024-11-28,Germany,68.0,Direct
C102173,2024-06-19,United States,22.0,Referral
C102174,2023-06-13,United Kingdom,40.0,Paid Social
C102175,2024-06-17,United States,18.0,Organic Search
C102176,2023-03-15,United Kingdom,64.0,Organic Search
C102177,2023-12-03,France,25.0,Paid Search
C102178,2024-03-14,Spain,64.0,Paid Search
C102179,2023-11-16,France,26.0,Paid Social
C102180,2024-05-04,United States,18.0,Paid Social
C102181,2023-06-18,United States,68.0,Paid Social
C102182,2024-02-29,Ireland,,Referral
C102183,2024-03-27,United Kingdom,42.0,Paid Social
C102184,2024-03-19,United Kingdom,54.0,Organic Search
C102185,2023-07-22,United States,33.0,Paid Social
C102186,2023-08-02,united kingdom,57.0,Paid Social
C102187,2023-06-30,united kingdom,42.0,Paid Social
C102188,2023-11-20,United Kingdom,33.0,Organic Search
C102189,2024-02-15,USA,40.0,Referral
C102190,2023-09-11,United Kingdom,18.0,Email
C102191,2023-10-14,United Kingdom,35.0,Paid Social
C102192,2023-07-20,United Kingdom,51.0,Email
C102193,2023-06-03,UK,25.0,Email
C102194,2024-04-05,France,,Direct
C102195,2024-07-25,UK,,Paid Search
C102196,2023-07-23,Germany,42.0,Organic Search
C102197,2024-08-25,Germany,25.0,Paid Search
C102198,2024-02-04,united kingdom,60.0,Direct
C102199,2023-04-28,France,62.0,Referral
C102200,2023-09-14,Germany,19.0,Paid Social
C102201,2023-01-06,United States,,Paid Social
C102202,2023-01-28,United Kingdom,39.0,Organic Search
C102203,2023-08-24,United Kingdom,59.0,Paid Search
C102204,2023-11-15,Ireland,22.0,Referral
C102205,2024-07-12,France,63.0,Paid Social
C102206,2023-04-05,Spain,36.0,Email
C102207,2024-08-10,Spain,25.0,Organic Search
C102208,2023-06-14,United Kingdom,67.0,Organic Search
C102209,2023-04-07,France,22.0,Referral
C102210,2024-05-04,United States,25.0,Email
C102211,2024-06-26,France,72.0,Direct
C102212,2024-02-28,United Kingdom,47.0,Referral
C102213,2023-03-22,united kingdom,44.0,Referral
C102214,2023-03-22,Germany,57.0,Direct
C102215,2023-10-01,France,53.0,Organic Search
C102216,2023-11-12,USA,52.0,Referral
C102217,2024-11-30,united kingdom,19.0,Direct
C102218,2023-07-20,united kingdom,49.0,Paid Social
C102219,2023-05-15,Ireland,33.0,Organic Search
C102220,2024-10-24,United States,64.0,Organic Search
C102221,2023-04-18,United States,46.0,Organic Search
C102222,2023-01-19,United States,25.0,Email
C102223,2023-10-23,United States,68.0,Organic Search
C102224,2023-10-08,United States,34.0,Referral
C102225,2024-03-09,United States,33.0,Organic Search
C102226,2024-09-06,France,71.0,Organic Search
C102227,2024-10-15,Spain,62.0,Paid Social
C102228,2023-07-22,Spain,66.0,Organic Search
C102229,2024-11-17,United States,55.0,Paid Search
C102230,2024-03-18,United States,69.0,Paid Social
C102231,2023-02-18,Germany,24.0,Organic Search
C102232,2024-10-18,France,,Organic Search
C102233,2023-04-07,United States,,Paid Social
C102234,2024-02-17,Germany,40.0,Referral
C102235,2024-07-07,Germany,31.0,Direct
C102236,2023-06-24,Germany,29.0,Paid Social
C102237,2023-07-09,Germany,43.0,Referral
C102238,2023-11-30,United Kingdom,70.0,Email
C102239,2024-09-11,United States,54.0,Direct
C102240,2023-06-06,USA,37.0,Email
C102241,2024-04-09,United Kingdom,42.0,Paid Social
C102242,2023-11-13,France,48.0,Direct
C102243,2023-03-20,USA,31.0,Direct
C102244,2024-05-12,United Kingdom,47.0,Email
C102245,2024-08-05,France,57.0,Paid Search
C102246,2024-02-07,Germany,31.0,Paid Search
C102247,2023-05-04,Germany,51.0,Organic Search
C102248,2023-04-20,United States,58.0,Direct
C102249,2023-10-24,France,47.0,Referral
C102250,2023-12-21,United States,34.0,Email
C102251,2024-01-22,United States,49.0,Email
C102252,2023-06-20,United Kingdom,63.0,Paid Search
C102253,2023-12-17,Germany,30.0,Referral
C102254,2023-07-26,Germany,50.0,Email
C102255,2024-04-25,United States,56.0,Organic Search
C102256,2024-07-11,United States,36.0,Paid Social
C102257,2024-04-01,France,40.0,Paid Search
C102258,2023-01-01,Germany,68.0,Direct
C102259,2024-11-25,United Kingdom,38.0,Organic Search
C102260,2023-01-17,Spain,52.0,Paid Search
C102261,2024-11-30,Germany,26.0,Direct
C102262,2023-01-23,Ireland,70.0,Email
C102263,2023-12-28,Ireland,52.0,Organic Search
C102264,2023-03-16,Spain,61.0,Email
C102265,2023-03-08,Germany,52.0,Organic Search
C102266,2024-04-23,USA,38.0,Paid Social
C102267,2024-05-24,United Kingdom,37.0,Referral
C102268,2023-03-24,United States,57.0,Paid Search
C102269,2024-11-14,Germany,67.0,Paid Social
C102270,2023-08-13,United States,,Paid Search
C102271,2023-08-11,France,66.0,Paid Search
C102272,2023-07-27,United Kingdom,65.0,Organic Search
C102273,2023-11-19,United States,24.0,Organic Search
C102274,2023-05-05,United States,24.0,Direct
C102275,2023-10-25,United States,57.0,Direct
C102276,2023-05-27,United Kingdom,66.0,Paid Social
C102277,2023-02-05,United Kingdom,40.0,Referral
C102278,2023-09-16,France,54.0,Referral
C102279,2024-04-15,United States,74.0,Direct
C102280,2024-06-18,United Kingdom,36.0,Direct
C102281,2023-09-05,United Kingdom,30.0,Organic Search
C102282,2023-08-15,United States,74.0,Organic Search
C102283,2024-07-05,United Kingdom,33.0,Organic Search
C102284,2024-04-21,Germany,44.0,Paid Search
C102285,2024-08-05,France,43.0,Paid Search
C102286,2024-09-26,United Kingdom,47.0,Direct
C102287,2024-07-28,USA,33.0,Organic Search
C102288,2024-10-17,United Kingdom,56.0,Email
C102289,2023-10-19,united kingdom,57.0,Organic Search
C102290,2023-10-04,France,29.0,Paid Social
C102291,2023-08-14,United States,,Paid Social
C102292,2023-06-14,France,21.0,Direct
