customer_id,signup_date,plan,acquisition_channel,mrr,avg_logins_per_month,support_tickets_opened,nps_score,churn_date,is_churned
S201997,2024-07-22,Basic,Paid Ads,29.85,2.0,2,12.0,2024-08-22,True
S200988,2024-04-17,Pro,Paid Ads,97.71,9.1,0,77.0,,False
S200969,2024-02-28,Pro,Content/SEO,93.65,3.0,1,26.0,2024-05-28,True
S200136,2024-08-08,Basic,Organic,28.81,4.5,2,17.0,,False
S201896,2023-11-11,Basic,Organic,31.78,5.3,2,46.0,,False
S200174,2022-08-17,Pro,Content/SEO,104.25,6.0,1,60.0,2023-04-17,True
S201965,2024-03-23,Pro,Organic,98.06,12.6,1,,,False
S200385,2023-03-24,Basic,Organic,26.28,9.9,2,58.0,2024-11-24,True
S201724,2023-08-19,Basic,Organic,27.87,8.4,1,16.0,2023-11-19,True
S202750,2023-06-13,Pro,Organic,105.34,4.1,1,38.0,,False
S200444,2023-10-27,Basic,Referral,27.11,5.6,1,1.0,2024-05-27,True
S201101,2024-11-08,Pro,Content/SEO,90.43,2.2,3,-5.0,,False
S202790,2024-01-06,Basic,Paid Ads,28.57,8.1,3,24.0,,False
S201827,2024-10-01,Basic,Content/SEO,28.79,1.0,3,,,False
S202932,2024-04-15,Enterprise,Paid Ads,510.77,1.3,1,19.0,,False
S201883,2024-03-16,Pro,Organic,99.56,3.1,3,29.0,2024-06-16,True
S201289,2023-10-20,Basic,Referral,31.4,5.5,1,34.0,2024-07-20,True
S201581,2022-06-30,Basic,Content/SEO,29.65,10.4,0,43.0,,False
S200089,2023-09-10,Basic,Organic,27.98,10.9,1,22.0,2024-11-10,True
S202460,2024-04-13,Basic,Organic,30.13,5.0,1,52.0,,False
S201305,2022-07-02,Basic,Organic,31.09,11.1,4,,2023-03-02,True
S202100,2024-07-10,Basic,Paid Ads,30.14,6.1,1,44.0,,False
S202048,2024-08-24,Basic,Organic,31.12,10.4,2,,2024-09-24,True
S202177,2022-05-18,Basic,Sales-led,31.65,22.4,2,,,False
S201029,2022-11-05,Pro,Sales-led,91.12,3.2,0,100.0,2024-10-05,True
S201329,2022-11-24,Basic,Referral,29.05,8.5,0,4.0,2024-01-24,True
S200039,2022-12-29,Basic,Content/SEO,26.8,7.6,0,42.0,,False
S201012,2022-05-07,Basic,Referral,26.14,5.4,1,,,False
S200943,2022-11-24,Basic,Organic,27.91,13.5,0,32.0,2024-02-24,True
S200665,2023-12-28,Enterprise,Organic,468.88,6.1,2,2.0,,False
S202336,2022-07-27,Basic,Paid Ads,31.26,6.7,3,,2023-03-27,True
S200452,2023-10-26,Basic,Organic,28.38,4.3,1,40.0,2024-01-26,True
S200780,2022-03-30,Enterprise,Content/SEO,529.2,7.1,2,24.0,,False
S202997,2022-04-07,Basic,Content/SEO,31.38,5.4,1,,,False
S201148,2024-08-28,Pro,Organic,92.54,3.7,1,-1.0,,False
S200177,2024-06-05,Pro,Content/SEO,93.69,13.5,1,,,False
S202184,2023-08-12,Basic,Organic,30.33,5.7,1,54.0,,False
S200336,2022-11-16,Basic,Paid Ads,27.36,6.2,1,73.0,2024-03-16,True
S201918,2023-05-12,Basic,Paid Ads,28.91,10.3,1,,2024-02-12,True
S202166,2023-12-09,Basic,Organic,29.92,15.8,2,37.0,2024-10-09,True
S202989,2023-08-10,Basic,Organic,29.62,11.9,1,,,False
S201556,2023-04-11,Pro,Referral,93.96,17.3,1,,,False
S202900,2023-07-23,Basic,Paid Ads,30.72,8.1,0,,2024-01-23,True
S201600,2022-02-12,Basic,Sales-led,29.44,13.3,2,64.0,,False
S201641,2024-05-08,Pro,Sales-led,89.84,8.4,3,36.0,,False
S200351,2023-02-01,Basic,Paid Ads,27.09,12.6,1,,,False
S200624,2022-05-16,Pro,Organic,89.39,3.0,0,37.0,2023-08-16,True
S202240,2022-12-27,Enterprise,Referral,514.48,3.2,1,33.0,,False
S202998,2023-06-10,Basic,Organic,26.82,2.2,1,44.0,,False
S202487,2022-06-26,Pro,Paid Ads,101.17,2.4,1,37.0,2024-03-26,True
S201551,2023-01-31,Basic,Organic,28.4,17.1,1,,2023-08-31,True
S202183,2024-03-26,Pro,Paid Ads,95.11,25.1,0,,,False
S202570,2022-07-15,Pro,Organic,103.79,5.4,1,27.0,2023-06-15,True
S202089,2022-07-23,Basic,Organic,31.23,9.0,1,46.0,2024-07-23,True
S200723,2023-12-20,Basic,Referral,26.27,8.5,2,17.0,2024-05-20,True
S200698,2024-02-26,Basic,Paid Ads,28.05,1.1,1,47.0,2024-05-26,True
S200358,2022-03-29,Pro,Referral,95.68,8.4,4,40.0,2023-07-29,True
S202877,2024-04-15,Pro,Organic,92.5,7.3,4,47.0,,False
S201321,2024-07-17,Pro,Referral,104.7,8.7,2,-1.0,,False
S201613,2023-05-28,Enterprise,Paid Ads,502.17,3.8,1,,2023-11-28,True
S202720,2024-11-04,Enterprise,Organic,464.27,1.8,2,58.0,,False
S202572,2024-07-23,Basic,Organic,30.78,6.1,1,86.0,2024-11-23,True
S201525,2022-01-08,Basic,Content/SEO,26.53,14.6,1,39.0,2023-04-08,True
S200618,2024-11-23,Basic,Organic,30.27,4.4,2,59.0,,False
S200465,2022-04-11,Pro,Organic,97.12,7.0,1,56.0,,False
S201434,2022-08-28,Basic,Paid Ads,30.07,8.2,2,58.0,,False
S202742,2024-01-24,Basic,Organic,27.95,9.5,3,,2024-07-24,True
S201419,2022-05-30,Basic,Content/SEO,28.61,19.3,0,42.0,2022-08-30,True
S202505,2023-10-17,Basic,Referral,28.1,8.9,1,,,False
S201702,2024-03-26,Basic,Referral,26.1,5.5,1,52.0,,False
S202127,2024-04-25,Basic,Paid Ads,27.08,8.2,2,-8.0,,False
S201987,2023-09-07,Basic,Sales-led,31.85,3.8,1,46.0,,False
S200491,2023-08-14,Pro,Organic,101.46,7.8,1,24.0,,False
S202878,2022-02-25,Basic,Content/SEO,28.94,2.9,1,33.0,2022-04-25,True
S201765,2024-05-18,Pro,Organic,105.26,9.9,1,46.0,,False
S202483,2022-12-10,Pro,Content/SEO,90.64,4.6,2,17.0,,False
S202404,2023-06-14,Pro,Content/SEO,102.22,0.4,3,20.0,,False
S201788,2022-09-21,Basic,Paid Ads,30.78,10.3,0,71.0,2024-11-21,True
S202948,2024-10-18,Basic,Paid Ads,31.67,8.0,1,50.0,,False
S201481,2022-11-10,Basic,Organic,28.59,5.8,4,70.0,2024-12-10,True
S202666,2024-02-05,Pro,Paid Ads,89.47,5.7,1,46.0,,False
S201135,2023-06-06,Pro,Paid Ads,94.9,5.6,1,,,False
S201935,2022-10-02,Pro,Content/SEO,106.64,6.3,3,100.0,,False
S202387,2024-01-14,Enterprise,Referral,522.01,11.0,0,75.0,,False
S201580,2023-01-06,Basic,Content/SEO,29.04,5.1,2,25.0,,False
S200479,2022-03-10,Basic,Sales-led,30.06,8.5,1,60.0,,False
S202265,2024-11-03,Enterprise,Sales-led,535.47,11.4,2,39.0,,False
S200102,2023-10-21,Enterprise,Paid Ads,539.16,42.9,0,,,False
S201478,2024-07-27,Pro,Organic,106.08,11.6,2,-2.0,2024-09-27,True
S200742,2022-01-31,Basic,Organic,26.25,4.6,3,27.0,2022-05-31,True
S202622,2024-04-01,Basic,Organic,27.4,7.0,0,52.0,,False
S200053,2024-03-21,Pro,Referral,99.67,6.3,2,56.0,2024-04-21,True
S200987,2023-09-07,Pro,Paid Ads,107.74,8.3,1,,,False
S202422,2022-02-16,Enterprise,Sales-led,460.7,0.8,2,61.0,2022-06-16,True
S200068,2023-12-26,Basic,Content/SEO,29.13,3.5,0,52.0,,False
S200717,2022-04-15,Basic,Organic,31.68,6.2,1,10.0,2024-03-15,True
S201100,2024-03-04,Basic,Organic,28.59,3.0,0,,,False
S200333,2023-03-13,Enterprise,Paid Ads,535.52,3.6,2,26.0,,False
S202426,2024-06-10,Basic,Organic,30.49,8.8,1,,,False
S201391,2022-05-30,Basic,Content/SEO,26.14,14.6,0,47.0,,False
S201239,2022-01-19,Basic,Sales-led,28.13,23.1,1,-34.0,2023-08-19,True
S200784,2023-11-08,Pro,Organic,108.3,13.5,3,,,False
S201173,2022-08-30,Basic,Paid Ads,27.59,10.1,1,,2023-07-30,True
S201158,2024-07-04,Basic,Referral,30.99,10.0,1,8.0,,False
S201315,2023-06-29,Pro,Organic,102.2,6.3,1,44.0,2023-12-29,True
S201137,2024-03-30,Basic,Organic,29.82,4.8,0,51.0,,False
S200127,2023-12-07,Pro,Referral,98.64,16.3,1,66.0,,False
S201583,2024-01-19,Basic,Referral,26.1,4.1,0,-13.0,2024-04-19,True
S201974,2023-05-04,Basic,Organic,31.73,5.5,1,4.0,,False
S201261,2022-03-31,Basic,Content/SEO,29.4,3.3,0,30.0,2022-11-30,True
S202880,2023-08-17,Basic,Content/SEO,26.88,8.2,0,,,False
S201106,2022-09-22,Pro,Organic,91.58,6.4,0,46.0,2024-09-22,True
S200950,2024-06-05,Enterprise,Paid Ads,512.86,8.1,4,48.0,,False
S202122,2023-11-21,Basic,Paid Ads,29.54,5.3,3,46.0,2024-06-21,True
S201129,2022-12-18,Basic,Paid Ads,30.95,0.7,2,47.0,2024-08-18,True
S202908,2024-07-28,Pro,Paid Ads,103.97,5.1,2,-8.0,,False
S201558,2023-12-06,Basic,Paid Ads,28.09,3.4,1,,2024-11-06,True
S200461,2022-02-12,Enterprise,Paid Ads,514.86,20.8,0,40.0,,False
S200639,2022-05-30,Basic,Organic,30.96,10.3,2,2.0,2022-12-30,True
S200757,2024-01-21,Basic,Organic,26.61,11.0,1,,,False
S202851,2024-08-15,Basic,Content/SEO,29.99,1.8,1,11.0,,False
S200929,2024-10-21,Basic,Referral,30.43,8.5,1,,,False
S200230,2024-06-14,Pro,Organic,97.08,7.7,0,,2024-07-14,True
S201319,2023-08-13,Enterprise,Organic,485.5,3.3,2,26.0,,False
S200555,2024-03-16,Basic,Organic,26.78,4.6,0,,,False
S200543,2023-03-05,Pro,Organic,92.07,4.1,1,,2024-09-05,True
S202556,2022-11-24,Basic,Sales-led,28.89,4.9,1,23.0,,False
S202497,2023-01-20,Basic,Content/SEO,31.26,25.6,2,30.0,,False
S202408,2023-12-01,Basic,Organic,30.81,4.7,0,59.0,2024-03-01,True
S202495,2024-09-17,Basic,Content/SEO,29.63,6.2,1,,,False
S200098,2022-05-18,Pro,Paid Ads,102.64,7.2,2,,2022-10-18,True
S201430,2022-07-19,Pro,Organic,96.1,19.9,1,,2023-03-19,True
S201250,2024-04-29,Enterprise,Content/SEO,493.25,3.1,1,73.0,,False
S201887,2022-01-02,Basic,Content/SEO,28.6,2.2,1,27.0,2022-04-02,True
S201899,2024-09-03,Basic,Organic,28.64,10.5,0,81.0,,False
S201005,2024-10-15,Pro,Paid Ads,107.09,5.0,0,67.0,,False
S201470,2023-02-08,Basic,Sales-led,26.2,11.6,3,16.0,,False
S202060,2024-03-14,Basic,Organic,29.88,2.9,1,25.0,2024-08-14,True
S202309,2024-09-03,Basic,Organic,27.28,5.2,0,16.0,,False
S200294,2022-05-03,Pro,Content/SEO,89.48,25.8,1,13.0,,False
S202411,2022-02-25,Basic,Paid Ads,31.11,8.8,1,6.0,2024-08-25,True
S202683,2022-05-25,Basic,Sales-led,30.14,22.8,1,,,False
S202799,2022-07-26,Basic,Referral,27.74,1.3,0,32.0,2022-09-26,True
S202353,2024-04-13,Pro,Organic,107.37,3.1,2,,,False
S200159,2022-01-17,Pro,Paid Ads,94.83,3.3,3,31.0,2023-03-17,True
S201236,2022-10-25,Basic,Paid Ads,29.35,5.9,0,,2023-10-25,True
S200650,2022-07-17,Basic,Referral,29.86,13.0,0,,2022-09-17,True
S200909,2022-07-15,Pro,Organic,97.16,2.3,1,,2023-03-15,True
S202825,2024-08-06,Pro,Organic,101.28,8.8,0,18.0,,False
S202629,2022-05-27,Basic,Content/SEO,31.24,19.4,3,,2024-11-27,True
S201557,2024-04-23,Basic,Paid Ads,29.83,10.0,2,7.0,,False
S200320,2022-06-10,Basic,Organic,29.89,5.5,2,56.0,2022-10-10,True
S200014,2024-10-04,Basic,Organic,29.7,8.0,5,28.0,,False
S200975,2023-03-12,Pro,Paid Ads,99.23,4.2,3,,2023-08-12,True
S202510,2024-01-20,Enterprise,Referral,503.09,7.4,1,,,False
S201446,2024-03-31,Pro,Paid Ads,108.64,8.4,1,-4.0,2024-04-30,True
S200462,2022-01-06,Basic,Organic,27.79,2.5,1,76.0,,False
S202954,2023-11-18,Basic,Referral,31.3,13.1,2,28.0,,False
S201692,2024-02-15,Basic,Paid Ads,27.82,14.4,1,56.0,,False
S201719,2022-01-01,Basic,Paid Ads,26.66,5.2,4,-6.0,2022-02-01,True
S200643,2023-06-03,Enterprise,Content/SEO,516.61,12.1,2,42.0,,False
S200619,2022-04-13,Pro,Organic,97.04,6.6,0,35.0,2023-03-13,True
S200651,2024-01-18,Pro,Organic,97.26,12.8,3,-3.0,2024-02-18,True
S200253,2023-12-31,Basic,Organic,31.39,10.8,0,43.0,,False
S201881,2022-06-22,Pro,Paid Ads,108.81,16.5,1,38.0,2024-07-22,True
S200873,2022-09-28,Basic,Sales-led,27.47,15.7,0,47.0,,False
S200466,2023-06-20,Basic,Referral,30.01,2.6,3,45.0,,False
S200753,2023-08-28,Basic,Organic,28.35,10.8,2,31.0,,False
S202620,2022-03-27,Basic,Organic,28.21,15.4,0,,2023-03-27,True
S200941,2023-08-11,Basic,Organic,27.46,2.3,1,30.0,,False
S200882,2024-03-10,Basic,Organic,31.85,7.1,1,39.0,,False
S200291,2022-07-22,Enterprise,Paid Ads,533.31,7.6,2,,,False
S200233,2023-09-20,Pro,Organic,103.54,2.5,1,,,False
S202953,2022-08-03,Basic,Organic,30.64,14.0,0,24.0,,False
S201304,2023-04-09,Pro,Organic,101.38,5.7,3,38.0,,False
S201766,2023-07-24,Basic,Content/SEO,26.19,2.6,0,56.0,2023-08-24,True
S201518,2022-09-19,Pro,Content/SEO,99.92,5.2,2,50.0,,False
S202271,2022-03-24,Basic,Sales-led,28.72,6.4,3,67.0,,False
S202972,2023-01-21,Basic,Organic,26.98,1.2,3,68.0,,False
S202097,2022-02-10,Basic,Organic,30.12,1.5,1,72.0,,False
S202417,2022-07-09,Pro,Paid Ads,89.76,3.0,0,3.0,2023-02-09,True
S202025,2023-07-27,Basic,Organic,29.54,9.9,0,47.0,2023-10-27,True
S201485,2024-03-22,Basic,Sales-led,29.3,2.0,0,56.0,,False
S201241,2022-03-27,Basic,Paid Ads,29.95,24.6,2,,,False
S200534,2022-09-29,Enterprise,Sales-led,483.29,1.9,0,,2023-11-29,True
S200525,2023-08-25,Basic,Referral,27.57,2.3,1,,2024-01-25,True
S201425,2022-09-09,Pro,Sales-led,102.03,8.8,2,50.0,,False
S201080,2023-02-17,Basic,Organic,30.7,9.4,0,,2024-11-17,True
S202694,2022-10-25,Basic,Content/SEO,30.14,4.0,1,53.0,,False
S200589,2023-09-20,Basic,Organic,26.82,9.3,2,,2024-05-20,True
S200673,2024-07-30,Basic,Organic,29.5,9.6,3,77.0,,False
S202544,2023-08-25,Basic,Sales-led,30.17,6.3,0,,,False
S202154,2024-07-26,Pro,Paid Ads,103.71,0.8,1,39.0,,False
S201346,2023-07-01,Basic,Paid Ads,30.31,9.2,1,10.0,,False
S201375,2022-04-26,Basic,Sales-led,26.38,0.9,0,,2023-09-26,True
S200835,2024-02-16,Pro,Referral,92.18,10.4,1,54.0,2024-08-16,True
S200251,2024-10-02,Enterprise,Paid Ads,490.2,13.8,2,45.0,2024-11-02,True
S200666,2022-12-01,Basic,Referral,29.92,4.0,2,,2024-07-01,True
S202209,2024-09-29,Pro,Content/SEO,96.81,13.1,3,,,False
S201871,2023-06-15,Pro,Referral,95.99,5.3,0,32.0,2023-10-15,True
S200390,2024-01-24,Basic,Referral,26.24,8.8,0,8.0,,False
S201467,2023-08-18,Basic,Paid Ads,29.21,5.9,0,27.0,,False
S202557,2022-03-21,Pro,Sales-led,108.56,7.4,0,64.0,,False
S201362,2024-11-21,Basic,Organic,27.08,3.3,1,66.0,,False
S200794,2023-02-28,Basic,Organic,28.45,11.2,0,-48.0,2024-07-28,True
S201984,2023-08-18,Pro,Paid Ads,94.38,6.8,5,67.0,,False
S201933,2022-06-10,Basic,Paid Ads,31.55,22.2,3,48.0,2022-12-10,True
S202104,2022-12-12,Basic,Paid Ads,27.36,5.4,0,68.0,2023-06-12,True
S200681,2023-01-18,Basic,Sales-led,31.48,7.1,0,,,False
S201205,2024-10-27,Pro,Referral,108.35,6.7,2,24.0,,False
S201077,2022-02-18,Pro,Referral,105.75,7.1,4,,2023-02-18,True
S202905,2022-05-20,Basic,Paid Ads,30.64,10.8,0,50.0,2022-09-20,True
S202394,2024-07-11,Pro,Paid Ads,96.51,3.8,0,41.0,,False
S200151,2024-08-09,Basic,Content/SEO,29.94,6.0,1,,,False
S201524,2022-04-30,Pro,Organic,99.65,11.2,1,,2024-01-30,True
S202780,2023-08-28,Pro,Sales-led,102.04,7.1,0,10.0,,False
S200827,2024-10-17,Basic,Paid Ads,31.6,3.3,0,28.0,,False
S201254,2024-05-24,Pro,Organic,97.63,8.5,2,39.0,,False
S200524,2022-08-03,Basic,Organic,30.51,6.1,0,63.0,2023-03-03,True
S201265,2023-06-18,Basic,Organic,29.0,6.8,1,,2024-02-18,True
S202069,2023-03-16,Basic,Sales-led,27.58,5.4,1,20.0,,False
S200405,2022-07-12,Basic,Referral,26.69,19.2,3,62.0,2023-04-12,True
S200257,2024-03-03,Basic,Organic,29.96,7.8,0,,,False
S202847,2023-04-20,Enterprise,Paid Ads,473.97,4.7,1,,,False
S202436,2024-03-17,Pro,Sales-led,91.21,11.5,1,52.0,,False
S200185,2022-11-11,Basic,Referral,28.88,7.8,4,66.0,2024-06-11,True
S202091,2024-01-04,Basic,Organic,29.12,4.7,2,45.0,,False
S200473,2023-01-15,Pro,Organic,92.5,16.3,2,,,False
S200812,2022-06-15,Pro,Organic,96.96,2.6,1,,2022-07-15,True
S202388,2023-04-21,Pro,Organic,108.03,8.6,5,,2023-09-21,True
S201166,2023-05-15,Pro,Organic,100.87,2.7,1,55.0,2023-07-15,True
S200364,2023-02-06,Basic,Sales-led,27.58,16.6,2,,2023-09-06,True
S202946,2024-03-25,Pro,Organic,94.89,1.1,1,,,False
S201858,2022-04-30,Basic,Organic,31.12,3.1,0,27.0,,False
S201350,2023-07-17,Enterprise,Content/SEO,450.12,2.6,0,2.0,2024-10-17,True
S202363,2024-05-16,Pro,Referral,106.2,13.4,1,17.0,2024-09-16,True
S200329,2022-03-09,Basic,Paid Ads,29.18,20.3,2,32.0,,False
S200512,2022-01-23,Pro,Referral,104.39,2.2,1,3.0,2022-08-23,True
S200662,2024-04-18,Basic,Content/SEO,29.77,6.5,1,24.0,,False
S200345,2024-09-03,Pro,Paid Ads,104.07,4.0,0,58.0,,False
S201603,2023-05-07,Pro,Sales-led,95.93,5.9,0,,,False
S200832,2024-07-26,Pro,Referral,98.33,2.3,0,28.0,2024-10-26,True
S200683,2022-06-23,Basic,Sales-led,26.33,4.4,0,,2024-06-23,True
S202638,2023-10-30,Basic,Organic,31.71,9.4,1,32.0,,False
S201676,2023-01-04,Pro,Paid Ads,93.82,7.0,2,13.0,2023-02-04,True
S202957,2024-09-21,Basic,Paid Ads,31.19,2.1,0,20.0,2024-12-21,True
S200772,2024-07-28,Basic,Sales-led,29.83,16.0,4,,,False
S200066,2022-11-29,Basic,Paid Ads,31.25,19.6,0,29.0,,False
S201950,2024-01-18,Pro,Organic,107.81,5.1,4,,2024-02-18,True
S202715,2022-10-16,Enterprise,Organic,499.97,12.9,1,15.0,2023-05-16,True
S201715,2024-05-07,Enterprise,Organic,517.04,14.1,0,50.0,,False
S202420,2023-11-17,Basic,Paid Ads,30.07,8.4,1,29.0,2024-09-17,True
S200234,2023-07-20,Basic,Organic,29.56,23.0,0,37.0,2024-09-20,True
S200645,2022-10-18,Basic,Referral,28.86,5.2,1,14.0,,False
S202465,2023-04-22,Basic,Content/SEO,26.94,2.2,1,33.0,2023-12-22,True
S202347,2023-11-17,Pro,Referral,100.72,13.0,1,54.0,2024-02-17,True
S201666,2022-12-04,Basic,Paid Ads,30.53,0.7,2,5.0,2023-12-04,True
S201822,2023-12-22,Basic,Paid Ads,27.9,12.2,2,51.0,2024-01-22,True
S202077,2022-06-19,Basic,Organic,27.8,14.8,1,8.0,,False
S201138,2024-02-18,Pro,Content/SEO,105.06,6.4,2,,,False
S200541,2022-03-07,Pro,Organic,104.08,4.9,0,79.0,,False
S201313,2023-07-11,Pro,Referral,103.85,9.9,0,16.0,2024-02-11,True
S202906,2023-05-07,Pro,Paid Ads,90.94,5.9,1,58.0,,False
S200200,2022-11-06,Basic,Organic,27.76,4.8,0,16.0,,False
S201963,2024-05-31,Basic,Referral,29.48,4.6,0,7.0,,False
S201295,2023-06-07,Basic,Sales-led,29.67,3.7,1,26.0,,False
S202361,2022-05-21,Basic,Paid Ads,27.34,5.2,3,47.0,,False
S200306,2023-02-28,Pro,Content/SEO,105.09,6.0,0,,2023-07-28,True
S201308,2024-11-21,Enterprise,Referral,465.74,21.6,0,20.0,,False
S200129,2022-02-17,Basic,Sales-led,29.17,6.0,0,9.0,,False
S200395,2024-04-23,Pro,Content/SEO,89.99,6.3,3,35.0,,False
S202873,2022-03-05,Basic,Organic,27.77,13.8,2,82.0,2022-07-05,True
S201929,2024-05-19,Basic,Paid Ads,26.38,9.0,3,,,False
S200326,2022-05-07,Basic,Paid Ads,28.43,6.4,1,9.0,,False
S200191,2024-04-03,Basic,Sales-led,31.22,7.5,0,-8.0,,False
S200722,2023-04-23,Basic,Paid Ads,31.2,2.2,1,62.0,,False
S201854,2023-09-17,Basic,Content/SEO,31.66,1.2,1,,2024-11-17,True
S200307,2022-02-01,Basic,Paid Ads,30.93,17.7,3,52.0,2024-09-01,True
S201064,2023-08-26,Pro,Content/SEO,95.49,6.4,1,,,False
S201397,2022-08-11,Pro,Organic,107.23,2.6,1,,2024-11-11,True
S200495,2022-10-08,Basic,Organic,27.65,1.1,0,,,False
S200384,2022-09-27,Basic,Paid Ads,27.96,19.0,1,10.0,,False
S200582,2024-05-02,Enterprise,Sales-led,505.36,6.9,1,,,False
S200397,2023-08-22,Basic,Referral,30.11,16.7,4,,2023-12-22,True
S202943,2024-01-26,Enterprise,Referral,461.57,15.2,1,25.0,,False
S201629,2023-08-18,Pro,Organic,90.67,11.5,1,,,False
S200161,2022-05-24,Basic,Organic,30.01,15.2,3,,2023-11-24,True
S201334,2023-05-06,Basic,Organic,31.31,11.3,2,-8.0,,False
S202733,2022-04-02,Pro,Paid Ads,93.0,2.9,0,33.0,2024-02-02,True
S201103,2024-07-31,Basic,Referral,30.91,12.2,3,44.0,,False
S200936,2024-08-23,Pro,Organic,107.37,11.8,0,,,False
S201039,2023-01-13,Enterprise,Organic,533.6,10.3,1,,,False
S201366,2024-06-08,Basic,Organic,28.9,8.7,0,18.0,,False
S201274,2022-08-28,Basic,Paid Ads,29.78,8.6,1,82.0,,False
S202758,2024-01-15,Pro,Paid Ads,107.52,13.0,1,6.0,,False
S201926,2022-06-29,Basic,Content/SEO,30.22,16.7,0,,,False
S201949,2023-10-30,Basic,Paid Ads,29.51,4.1,0,26.0,2024-03-30,True
S202068,2024-08-28,Basic,Sales-led,29.2,12.2,1,38.0,,False
S200569,2022-11-26,Pro,Referral,99.54,2.0,1,,2023-03-26,True
S201159,2024-02-10,Basic,Organic,28.0,0.3,0,56.0,,False
S201560,2024-05-16,Basic,Paid Ads,26.35,3.9,0,32.0,,False
S201591,2022-11-07,Basic,Organic,26.35,7.2,1,21.0,2022-12-07,True
S201880,2023-05-25,Pro,Organic,104.79,5.0,3,83.0,2023-11-25,True
S202529,2023-03-17,Basic,Paid Ads,26.55,17.5,1,46.0,,False
S202081,2024-04-28,Pro,Organic,102.35,19.9,0,67.0,,False
S200047,2022-01-01,Basic,Sales-led,26.75,9.5,0,,,False
S200029,2024-06-28,Basic,Sales-led,27.59,6.8,1,58.0,,False
S201595,2023-07-13,Pro,Paid Ads,92.82,2.9,2,36.0,2024-07-13,True
S201925,2023-04-20,Basic,Content/SEO,26.13,9.9,1,-11.0,2023-06-20,True
S200501,2023-05-13,Basic,Organic,31.0,10.5,0,,,False
S201846,2023-10-08,Basic,Organic,31.55,9.3,0,,,False
S202501,2024-10-02,Pro,Content/SEO,97.16,6.2,0,,,False
S202764,2024-07-14,Basic,Paid Ads,29.08,9.7,1,39.0,,False
S201185,2022-10-06,Pro,Referral,95.33,6.8,0,15.0,2023-03-06,True
S201268,2023-06-04,Basic,Organic,27.26,13.2,1,,,False
S202558,2023-11-25,Basic,Sales-led,31.64,9.5,1,-27.0,2024-06-25,True
S201856,2024-10-23,Basic,Content/SEO,31.71,10.7,0,23.0,,False
S201862,2024-04-21,Enterprise,Paid Ads,518.49,21.0,1,20.0,,False
S201794,2024-06-21,Enterprise,Organic,538.99,16.0,1,87.0,,False
S202657,2024-03-11,Basic,Referral,31.52,6.9,1,,2024-06-11,True
S202549,2022-11-16,Enterprise,Paid Ads,450.59,9.8,1,32.0,,False
S200432,2023-10-29,Pro,Organic,96.57,4.4,1,,2024-07-29,True
S202301,2022-08-03,Pro,Referral,104.26,0.9,1,10.0,2023-12-03,True
S200996,2023-01-25,Basic,Paid Ads,30.96,8.0,2,39.0,,False
S202864,2023-10-07,Enterprise,Organic,486.41,12.1,1,36.0,,False
S202800,2024-02-19,Pro,Paid Ads,94.89,9.5,1,67.0,,False
S200366,2023-11-12,Pro,Paid Ads,99.48,5.5,2,,2024-03-12,True
S201076,2023-07-31,Basic,Paid Ads,29.13,11.5,1,55.0,,False
S201078,2023-11-22,Pro,Organic,102.98,0.6,0,13.0,2024-07-22,True
S200260,2023-12-04,Pro,Referral,90.7,7.9,0,,,False
S202346,2022-11-06,Basic,Paid Ads,31.18,5.7,1,29.0,,False
S200556,2023-04-21,Enterprise,Paid Ads,511.7,10.9,1,20.0,,False
S202066,2022-11-16,Basic,Paid Ads,31.84,15.2,1,,2023-05-16,True
S200572,2023-07-10,Pro,Sales-led,96.84,2.6,2,53.0,2023-08-10,True
S202922,2024-02-18,Basic,Paid Ads,27.72,20.4,0,,2024-07-18,True
S202273,2024-09-15,Pro,Sales-led,89.99,14.9,1,14.0,2024-11-15,True
S200599,2024-08-05,Pro,Paid Ads,107.19,9.2,0,25.0,,False
S202670,2024-09-30,Basic,Sales-led,26.12,5.5,2,14.0,,False
S202041,2024-05-24,Pro,Organic,95.47,1.6,0,38.0,,False
S200419,2022-09-07,Basic,Paid Ads,26.54,5.5,1,50.0,2024-10-07,True
S202136,2023-02-17,Basic,Sales-led,31.06,26.7,0,24.0,,False
S201302,2023-05-10,Pro,Content/SEO,90.26,11.5,1,49.0,,False
S201246,2024-01-15,Basic,Referral,27.21,10.9,0,27.0,,False
S201232,2024-11-08,Basic,Sales-led,31.66,17.8,1,29.0,,False
S201448,2022-07-06,Pro,Organic,97.47,2.8,0,-10.0,2023-10-06,True
S202266,2022-01-19,Pro,Sales-led,103.76,2.4,0,6.0,2024-04-19,True
S202355,2024-02-24,Pro,Paid Ads,104.82,3.7,0,67.0,,False
S202204,2023-08-10,Basic,Paid Ads,29.52,12.7,0,25.0,,False
S201812,2022-03-02,Pro,Organic,108.0,6.2,2,29.0,2022-04-02,True
S202219,2022-02-06,Basic,Organic,29.31,7.6,1,68.0,,False
S201466,2023-01-18,Basic,Referral,26.92,11.0,3,51.0,,False
S200275,2022-09-10,Basic,Paid Ads,27.14,13.4,2,,,False
S200705,2024-08-19,Basic,Paid Ads,30.6,1.7,0,,2024-09-19,True
S202334,2022-11-14,Enterprise,Organic,539.17,5.2,2,45.0,,False
S200453,2022-10-06,Basic,Organic,31.47,14.1,0,82.0,,False
